,CaptureEventID,notblank
42112,ASG0003vlr,1
42113,ASG0003vls,0
42114,ASG0003vlt,0
42115,ASG0003vlu,0
42116,ASG0003vlv,0
42117,ASG0003vlw,0
42118,ASG0003vlx,0
42119,ASG0003vly,0
42120,ASG0003vlz,0
42121,ASG0003vm1,0
42122,ASG0003vm2,0
42123,ASG0003vm3,0
42124,ASG0003vm4,0
42125,ASG0003vm5,0
42126,ASG0003vm6,0
42127,ASG0003vm7,0
42128,ASG0003vm9,0
42129,ASG0003vma,1
42130,ASG0003vmc,0
42131,ASG0003vmd,0
42132,ASG0003vme,0
42133,ASG0003vmf,0
42134,ASG0003vmg,0
42135,ASG0003vmh,0
42136,ASG0003vmi,0
42137,ASG0003vmj,0
42138,ASG0003vmk,0
42139,ASG0003vml,0
42140,ASG0003vmm,0
42141,ASG0003vmn,0
42142,ASG0003vmo,0
42143,ASG0003vmp,0
42144,ASG0003vmq,0
42145,ASG0003vmr,0
42146,ASG0003vms,0
42147,ASG0003vmt,0
42148,ASG0003vmu,0
42149,ASG0003vmv,0
42150,ASG0003vmw,0
42151,ASG0003vmx,0
42152,ASG0003vmz,0
42153,ASG0003vn0,0
42154,ASG0003vn1,0
42155,ASG0003vn2,0
42156,ASG0003vn3,0
42157,ASG0003vn4,1
42158,ASG0003vn6,0
42159,ASG0003vn7,0
42160,ASG0003vn8,0
42161,ASG0003vn9,0
42162,ASG0003vna,0
42163,ASG0003vnc,1
42164,ASG0003vnd,0
42165,ASG0003vne,0
42166,ASG0003vnf,0
42167,ASG0003vng,0
42168,ASG0003vnh,0
42169,ASG0003vni,0
42170,ASG0003vnj,0
42171,ASG0003vnk,0
42172,ASG0003vnl,0
42173,ASG0003vnm,0
42174,ASG0003vnn,0
42175,ASG0003vno,0
42176,ASG0003vnp,0
42177,ASG0003vnq,0
42178,ASG0003vnr,0
42179,ASG0003vns,0
42180,ASG0003vnu,0
42181,ASG0003vnw,0
42182,ASG0003vnx,0
42183,ASG0003vny,0
42184,ASG0003vnz,0
42185,ASG0003vo0,0
42186,ASG0003vo2,0
42187,ASG0003vo3,0
42188,ASG0003vo4,0
42189,ASG0003vo5,0
42190,ASG0003vo6,0
42191,ASG0003vo7,0
42192,ASG0003vo8,0
42193,ASG0003vo9,0
42194,ASG0003vob,0
42195,ASG0003voc,0
42196,ASG0003vod,0
42197,ASG0003voe,0
42198,ASG0003vof,0
42199,ASG0003vog,0
42200,ASG0003voh,0
42201,ASG0003voi,0
42202,ASG0003voj,0
42203,ASG0003vok,0
42204,ASG0003vol,1
42205,ASG0003von,0
42206,ASG0003voo,1
42207,ASG0003vop,0
42208,ASG0003voq,0
42209,ASG0003vor,0
42210,ASG0003vos,0
42211,ASG0003vot,0
42212,ASG0003vou,0
42213,ASG0003vov,0
42214,ASG0003vow,0
42215,ASG0003vox,0
42216,ASG0003voy,0
42217,ASG0003voz,0
42218,ASG0003vp0,0
42219,ASG0003vp1,0
42220,ASG0003vp2,0
42221,ASG0003vp3,0
42222,ASG0003vp4,0
42223,ASG0003vp5,0
42224,ASG0003vp6,0
42225,ASG0003vp7,0
42226,ASG0003vp8,0
42227,ASG0003vp9,0
42228,ASG0003vpa,0
42229,ASG0003vpb,0
42230,ASG0003vpc,0
42231,ASG0003vpd,1
42232,ASG0003vpe,0
42233,ASG0003vpf,0
42234,ASG0003vpg,0
42235,ASG0003vph,0
42236,ASG0003vpi,0
42237,ASG0003vpj,0
42238,ASG0003vpk,0
42239,ASG0003vpl,0
42240,ASG0003vpm,0
42241,ASG0003vpn,0
42242,ASG0003vpo,0
42243,ASG0003vpp,0
42244,ASG0003vpq,0
42245,ASG0003vpr,0
42246,ASG0003vps,0
42247,ASG0003vpt,0
42248,ASG0003vpu,0
42249,ASG0003vpv,0
42250,ASG0003vpw,0
42251,ASG0003vpx,0
42252,ASG0003vpy,0
42253,ASG0003vpz,0
42254,ASG0003vq0,0
42255,ASG0003vq1,0
42256,ASG0003vq2,0
42257,ASG0003vq3,0
42258,ASG0003vq5,0
42259,ASG0003vq6,0
42260,ASG0003vq7,0
42261,ASG0003vq8,1
42262,ASG0003vq9,0
42263,ASG0003vqa,0
42264,ASG0003vqb,0
42265,ASG0003vqc,0
42266,ASG0003vqd,0
42267,ASG0003vqe,0
42268,ASG0003vqf,1
42269,ASG0003vqg,0
42270,ASG0003vqh,0
42271,ASG0003vqi,0
42272,ASG0003vqj,0
42273,ASG0003vqk,0
42274,ASG0003vql,0
42275,ASG0003vqm,0
42276,ASG0003vqn,0
42277,ASG0003vqo,0
42278,ASG0003vqp,0
42279,ASG0003vqq,0
42280,ASG0003vqs,0
42281,ASG0003vqt,0
42282,ASG0003vqu,0
42283,ASG0003vqv,1
42284,ASG0003vqx,0
42285,ASG0003vqz,0
42286,ASG0003vr0,0
42287,ASG0003vr2,1
42288,ASG0003vr3,0
42289,ASG0003vr4,0
42290,ASG0003vr5,0
42291,ASG0003vr6,0
42292,ASG0003vr7,0
42293,ASG0003vr8,0
42294,ASG0003vr9,1
42295,ASG0003vra,0
42296,ASG0003vrb,0
42297,ASG0003vrc,0
42298,ASG0003vrd,0
42299,ASG0003vre,0
42300,ASG0003vrf,1
42301,ASG0003vrg,0
42302,ASG0003vrh,0
42303,ASG0003vri,0
42304,ASG0003vrj,0
42305,ASG0003vrk,0
42306,ASG0003vrl,0
42307,ASG0003vrm,0
42308,ASG0003vrn,0
42309,ASG0003vro,0
42310,ASG0003vrp,0
42311,ASG0003vrq,0
42312,ASG0003vrr,0
42313,ASG0003vrs,0
42314,ASG0003vrt,0
42315,ASG0003vru,0
42316,ASG0003vrv,0
42317,ASG0003vrw,0
42318,ASG0003vrx,0
42319,ASG0003vry,0
42320,ASG0003vrz,0
42321,ASG0003vs0,0
42322,ASG0003vs1,0
42323,ASG0003vs2,0
42324,ASG0003vs3,0
42325,ASG0003vs4,0
42326,ASG0003vs5,0
42327,ASG0003vs6,0
42328,ASG0003vs7,0
42329,ASG0003vs8,0
42330,ASG0003vs9,0
42331,ASG0003vsa,0
42332,ASG0003vsb,0
42333,ASG0003vsc,1
42334,ASG0003vsd,0
42335,ASG0003vse,0
42336,ASG0003vsf,0
42337,ASG0003vsg,0
42338,ASG0003vsh,0
42339,ASG0003vsi,0
42340,ASG0003vsj,0
42341,ASG0003vsk,0
42342,ASG0003vsm,0
42343,ASG0003vsn,0
42344,ASG0003vso,0
42345,ASG0003vsp,0
42346,ASG0003vsq,0
42347,ASG0003vsr,0
42348,ASG0003vss,0
42349,ASG0003vst,0
42350,ASG0003vsu,0
42351,ASG0003vsv,1
42352,ASG0003vsw,0
42353,ASG0003vsx,0
42354,ASG0003vsy,0
42355,ASG0003vt1,0
42356,ASG0003vt2,0
42357,ASG0003vt3,0
42358,ASG0003vt4,0
42359,ASG0003vt5,0
42360,ASG0003vt6,0
42361,ASG0003vt7,0
42362,ASG0003vt8,0
42363,ASG0003vt9,0
42364,ASG0003vta,0
42365,ASG0003vtb,0
42366,ASG0003vtc,0
42367,ASG0003vtd,0
42368,ASG0003vte,0
42369,ASG0003vtf,0
42370,ASG0003vtg,0
42371,ASG0003vth,0
42372,ASG0003vti,0
42373,ASG0003vtk,0
42374,ASG0003vtl,0
42375,ASG0003vtm,0
42376,ASG0003vtn,0
42377,ASG0003vto,0
42378,ASG0003vtp,0
42379,ASG0003vts,0
42380,ASG0003vtt,0
42381,ASG0003vtu,0
42382,ASG0003vtv,0
42383,ASG0003vtw,0
42384,ASG0003vtx,0
42385,ASG0003vty,0
42386,ASG0003vtz,0
42387,ASG0003vu0,0
42388,ASG0003vu1,0
42389,ASG0003vu2,0
42390,ASG0003vu3,0
42391,ASG0003vu4,0
42392,ASG0003vu5,0
42393,ASG0003vu6,0
42394,ASG0003vu7,0
42395,ASG0003vu8,0
42396,ASG0003vu9,0
42397,ASG0003vua,0
42398,ASG0003vub,0
42399,ASG0003vuc,0
42400,ASG0003vud,0
42401,ASG0003vue,0
42402,ASG0003vuf,0
42403,ASG0003vug,0
42404,ASG0003vuh,0
42405,ASG0003vui,0
42406,ASG0003vuj,0
42407,ASG0003vuk,0
42408,ASG0003vul,0
42409,ASG0003vum,1
42410,ASG0003vun,0
42411,ASG0003vuo,0
42412,ASG0003vup,0
42413,ASG0003vuq,0
42414,ASG0003vur,0
42415,ASG0003vus,0
42416,ASG0003vut,0
42417,ASG0003vuu,0
42418,ASG0003vuv,0
42419,ASG0003vuw,0
42420,ASG0003vux,0
42421,ASG0003vuy,0
42422,ASG0003vuz,0
42423,ASG0003vv0,0
42424,ASG0003vv1,0
42425,ASG0003vv2,0
42426,ASG0003vv3,1
42427,ASG0003vv4,0
42428,ASG0003vv5,0
42429,ASG0003vv6,0
42430,ASG0003vv7,1
42431,ASG0003vv8,0
42432,ASG0003vv9,0
42433,ASG0003vva,0
42434,ASG0003vvb,0
42435,ASG0003vvc,0
42436,ASG0003vvd,0
42437,ASG0003vve,0
42438,ASG0003vvf,0
42439,ASG0003vvg,0
42440,ASG0003vvh,0
42441,ASG0003vvi,0
42442,ASG0003vvj,1
42443,ASG0003vvk,0
42444,ASG0003vvl,0
42445,ASG0003vvm,0
42446,ASG0003vvn,0
42447,ASG0003vvo,0
42448,ASG0003vvp,1
42449,ASG0003vvq,0
42450,ASG0003vvr,0
42451,ASG0003vvs,0
42452,ASG0003vvt,0
42453,ASG0003vvu,0
42454,ASG0003vvv,0
42455,ASG0003vvx,0
42456,ASG0003vvy,0
42457,ASG0003vvz,0
42458,ASG0003vw0,0
42459,ASG0003vw1,0
42460,ASG0003vw2,0
42461,ASG0003vw3,0
42462,ASG0003vw4,0
42463,ASG0003vw5,0
42464,ASG0003vw6,1
42465,ASG0003vw7,0
42466,ASG0003vw8,0
42467,ASG0003vwa,1
42468,ASG0003vwb,0
42469,ASG0003vwc,0
42470,ASG0003vwd,0
42471,ASG0003vwe,0
42472,ASG0003vwf,0
42473,ASG0003vwg,0
42474,ASG0003vwh,0
42475,ASG0003vwi,0
42476,ASG0003vwj,0
42477,ASG0003vwk,0
42478,ASG0003vwm,0
42479,ASG0003vwn,0
42480,ASG0003vwo,0
42481,ASG0003vwp,1
42482,ASG0003vwq,0
42483,ASG0003vwr,0
42484,ASG0003vws,0
42485,ASG0003vwt,0
42486,ASG0003vwu,0
42487,ASG0003vwv,0
42488,ASG0003vww,0
42489,ASG0003vwx,0
42490,ASG0003vwy,0
42491,ASG0003vwz,0
42492,ASG0003vx0,0
42493,ASG0003vx1,0
42494,ASG0003vx2,0
42495,ASG0003vx4,0
42496,ASG0003vx5,0
42497,ASG0003vx6,0
42498,ASG0003vx7,0
42499,ASG0003vx8,0
42500,ASG0003vx9,0
42501,ASG0003vxa,0
42502,ASG0003vxb,0
42503,ASG0003vxc,0
42504,ASG0003vxd,0
42505,ASG0003vxf,0
42506,ASG0003vxg,0
42507,ASG0003vxh,0
42508,ASG0003vxi,0
42509,ASG0003vxj,0
42510,ASG0003vxk,0
42511,ASG0003vxl,0
42512,ASG0003vxm,0
42513,ASG0003vxn,0
42514,ASG0003vxo,0
42515,ASG0003vxp,0
42516,ASG0003vxr,0
42517,ASG0003vxs,0
42518,ASG0003vxt,0
42519,ASG0003vxu,0
42520,ASG0003vxv,0
42521,ASG0003vxw,0
42522,ASG0003vxx,0
42523,ASG0003vxy,0
42524,ASG0003vxz,0
42525,ASG0003vy0,0
42526,ASG0003vy1,0
42527,ASG0003vy2,0
42528,ASG0003vy3,0
42529,ASG0003vy4,0
42530,ASG0003vy5,0
42531,ASG0003vy6,0
42532,ASG0003vy7,0
42533,ASG0003vy8,0
42534,ASG0003vy9,0
42535,ASG0003vya,0
42536,ASG0003vyb,0
42537,ASG0003vyc,0
42538,ASG0003vyd,0
42539,ASG0003vye,0
42540,ASG0003vyf,0
42541,ASG0003vyh,0
42542,ASG0003vyi,0
42543,ASG0003vyj,0
42544,ASG0003vyk,0
42545,ASG0003vyl,0
42546,ASG0003vym,0
42547,ASG0003vyn,0
42548,ASG0003vyp,1
42549,ASG0003vyq,0
42550,ASG0003vyr,0
42551,ASG0003vys,0
42552,ASG0003vyt,0
42553,ASG0003vyu,0
42554,ASG0003vyv,0
42555,ASG0003vyw,0
42556,ASG0003vyx,0
42557,ASG0003vyy,0
42558,ASG0003vz0,0
42559,ASG0003vz1,0
42560,ASG0003vz2,0
42561,ASG0003vz3,0
42562,ASG0003vz4,0
42563,ASG0003vz5,0
42564,ASG0003vz6,0
42565,ASG0003vz7,0
42566,ASG0003vz8,0
42567,ASG0003vz9,0
42568,ASG0003vza,0
42569,ASG0003vzb,0
42570,ASG0003vzc,1
42571,ASG0003vzd,0
42572,ASG0003vzf,0
42573,ASG0003vzg,1
42574,ASG0003vzh,0
42575,ASG0003vzi,0
42576,ASG0003vzj,0
42577,ASG0003vzk,0
42578,ASG0003vzl,0
42579,ASG0003vzm,0
42580,ASG0003vzn,0
42581,ASG0003vzo,0
42582,ASG0003vzp,0
42583,ASG0003vzq,0
42584,ASG0003vzr,0
42585,ASG0003vzs,0
42586,ASG0003vzu,0
42587,ASG0003vzv,0
42588,ASG0003vzw,0
42589,ASG0003vzx,0
42590,ASG0003vzy,1
42591,ASG0003vzz,0
42592,ASG0003w00,0
42593,ASG0003w01,0
42594,ASG0003w02,0
42595,ASG0003w04,0
42596,ASG0003w05,0
42597,ASG0003w06,0
42598,ASG0003w07,0
42599,ASG0003w09,0
42600,ASG0003w0a,0
42601,ASG0003w0b,0
42602,ASG0003w0c,0
42603,ASG0003w0d,0
42604,ASG0003w0e,0
42605,ASG0003w0f,0
42606,ASG0003w0g,0
42607,ASG0003w0h,0
42608,ASG0003w0i,0
42609,ASG0003w0j,0
42610,ASG0003w0k,0
42611,ASG0003w0m,0
42612,ASG0003w0n,0
42613,ASG0003w0o,1
42614,ASG0003w0p,0
42615,ASG0003w0q,0
42616,ASG0003w0r,0
42617,ASG0003w0s,0
42618,ASG0003w0t,0
42619,ASG0003w0v,0
42620,ASG0003w0w,0
42621,ASG0003w0x,0
42622,ASG0003w0z,1
42623,ASG0003w10,0
42624,ASG0003w11,0
42625,ASG0003w13,0
42626,ASG0003w14,0
42627,ASG0003w15,0
42628,ASG0003w16,0
42629,ASG0003w17,0
42630,ASG0003w18,0
42631,ASG0003w19,0
42632,ASG0003w1a,0
42633,ASG0003w1b,0
42634,ASG0003w1d,0
42635,ASG0003w1f,0
42636,ASG0003w1g,0
42637,ASG0003w1h,0
42638,ASG0003w1i,0
42639,ASG0003w1j,0
42640,ASG0003w1k,0
42641,ASG0003w1l,0
42642,ASG0003w1m,1
42643,ASG0003w1n,0
42644,ASG0003w1p,0
42645,ASG0003w1q,0
42646,ASG0003w1r,0
42647,ASG0003w1s,0
42648,ASG0003w1t,0
42649,ASG0003w1u,0
42650,ASG0003w1v,0
42651,ASG0003w1w,0
42652,ASG0003w1x,0
42653,ASG0003w1y,0
42654,ASG0003w1z,0
42655,ASG0003w20,0
42656,ASG0003w21,0
42657,ASG0003w22,0
42658,ASG0003w23,0
42659,ASG0003w24,0
42660,ASG0003w25,0
42661,ASG0003w26,0
42662,ASG0003w27,0
42663,ASG0003w28,0
42664,ASG0003w29,0
42665,ASG0003w2a,0
42666,ASG0003w2b,0
42667,ASG0003w2c,0
42668,ASG0003w2d,0
42669,ASG0003w2e,0
42670,ASG0003w2f,0
42671,ASG0003w2g,0
42672,ASG0003w2h,0
42673,ASG0003w2i,0
42674,ASG0003w2j,0
42675,ASG0003w2k,1
42676,ASG0003w2l,0
42677,ASG0003w2m,0
42678,ASG0003w2n,0
42679,ASG0003w2o,0
42680,ASG0003w2p,0
42681,ASG0003w2q,0
42682,ASG0003w2r,0
42683,ASG0003w2t,1
42684,ASG0003w2u,0
42685,ASG0003w2w,0
42686,ASG0003w2x,0
42687,ASG0003w2y,0
42688,ASG0003w2z,0
42689,ASG0003w30,0
42690,ASG0003w31,0
42691,ASG0003w32,0
42692,ASG0003w33,0
42693,ASG0003w34,0
42694,ASG0003w35,0
42695,ASG0003w36,0
42696,ASG0003w37,0
42697,ASG0003w39,0
42698,ASG0003w3a,0
42699,ASG0003w3b,0
42700,ASG0003w3c,0
42701,ASG0003w3d,1
42702,ASG0003w3e,0
42703,ASG0003w3f,0
42704,ASG0003w3g,0
42705,ASG0003w3h,0
42706,ASG0003w3i,0
42707,ASG0003w3j,0
42708,ASG0003w3k,0
42709,ASG0003w3l,1
42710,ASG0003w3m,0
42711,ASG0003w3n,1
42712,ASG0003w3o,0
42713,ASG0003w3p,0
42714,ASG0003w3q,0
42715,ASG0003w3r,1
42716,ASG0003w3s,1
42717,ASG0003w3t,0
42718,ASG0003w3u,0
42719,ASG0003w3v,0
42720,ASG0003w3w,0
42721,ASG0003w3x,0
42722,ASG0003w3y,0
42723,ASG0003w3z,0
42724,ASG0003w41,0
42725,ASG0003w42,0
42726,ASG0003w43,0
42727,ASG0003w44,0
42728,ASG0003w45,0
42729,ASG0003w46,0
42730,ASG0003w47,0
42731,ASG0003w49,0
42732,ASG0003w4a,0
42733,ASG0003w4b,0
42734,ASG0003w4c,0
42735,ASG0003w4d,0
42736,ASG0003w4e,1
42737,ASG0003w4f,0
42738,ASG0003w4g,0
42739,ASG0003w4h,0
42740,ASG0003w4i,0
42741,ASG0003w4j,0
42742,ASG0003w4k,0
42743,ASG0003w4l,0
42744,ASG0003w4m,0
42745,ASG0003w4n,0
42746,ASG0003w4o,0
42747,ASG0003w4p,0
42748,ASG0003w4q,0
42749,ASG0003w4r,0
42750,ASG0003w4s,0
42751,ASG0003w4t,0
42752,ASG0003w4u,0
42753,ASG0003w4w,0
42754,ASG0003w4y,0
42755,ASG0003w4z,0
42756,ASG0003w50,0
42757,ASG0003w51,0
42758,ASG0003w52,0
42759,ASG0003w53,0
42760,ASG0003w54,0
42761,ASG0003w55,0
42762,ASG0003w56,0
42763,ASG0003w57,0
42764,ASG0003w58,0
42765,ASG0003w59,0
42766,ASG0003w5a,0
42767,ASG0003w5b,0
42768,ASG0003w5c,0
42769,ASG0003w5d,0
42770,ASG0003w5e,1
42771,ASG0003w5f,0
42772,ASG0003w5g,0
42773,ASG0003w5h,0
42774,ASG0003w5i,0
42775,ASG0003w5j,0
42776,ASG0003w5k,0
42777,ASG0003w5l,0
42778,ASG0003w5m,0
42779,ASG0003w5o,0
42780,ASG0003w5p,0
42781,ASG0003w5q,0
42782,ASG0003w5r,0
42783,ASG0003w5s,0
42784,ASG0003w5t,0
42785,ASG0003w5u,0
42786,ASG0003w5v,0
42787,ASG0003w5w,0
42788,ASG0003w5y,0
42789,ASG0003w60,0
42790,ASG0003w61,0
42791,ASG0003w62,0
42792,ASG0003w63,0
42793,ASG0003w64,0
42794,ASG0003w65,0
42795,ASG0003w66,0
42796,ASG0003w67,0
42797,ASG0003w68,0
42798,ASG0003w69,0
42799,ASG0003w6a,0
42800,ASG0003w6b,0
42801,ASG0003w6c,0
42802,ASG0003w6d,0
42803,ASG0003w6f,0
42804,ASG0003w6h,0
42805,ASG0003w6j,0
42806,ASG0003w6k,1
42807,ASG0003w6l,0
42808,ASG0003w6m,0
42809,ASG0003w6n,0
42810,ASG0003w6p,0
42811,ASG0003w6q,0
42812,ASG0003w6r,0
42813,ASG0003w6s,0
42814,ASG0003w6u,0
42815,ASG0003w6x,0
42816,ASG0003w6z,0
42817,ASG0003w70,0
42818,ASG0003w71,0
42819,ASG0003w72,0
42820,ASG0003w73,1
42821,ASG0003w74,0
42822,ASG0003w76,0
42823,ASG0003w77,0
42824,ASG0003w79,0
42825,ASG0003w7a,0
42826,ASG0003w7b,0
42827,ASG0003w7c,1
42828,ASG0003w7d,0
42829,ASG0003w7e,0
42830,ASG0003w7g,0
42831,ASG0003w7h,0
42832,ASG0003w7i,0
42833,ASG0003w7j,1
42834,ASG0003w7k,0
42835,ASG0003w7m,0
42836,ASG0003w7n,1
42837,ASG0003w7o,0
42838,ASG0003w7p,0
42839,ASG0003w7q,0
42840,ASG0003w7r,0
42841,ASG0003w7s,0
42842,ASG0003w7t,0
42843,ASG0003w7v,0
42844,ASG0003w7w,0
42845,ASG0003w7x,0
42846,ASG0003w7y,0
42847,ASG0003w80,0
42848,ASG0003w81,0
42849,ASG0003w82,0
42850,ASG0003w83,0
42851,ASG0003w84,0
42852,ASG0003w85,0
42853,ASG0003w86,0
42854,ASG0003w87,0
42855,ASG0003w88,1
42856,ASG0003w89,0
42857,ASG0003w8a,0
42858,ASG0003w8b,0
42859,ASG0003w8c,0
42860,ASG0003w8d,0
42861,ASG0003w8e,0
42862,ASG0003w8f,0
42863,ASG0003w8g,0
42864,ASG0003w8h,0
42865,ASG0003w8i,0
42866,ASG0003w8j,0
42867,ASG0003w8k,0
42868,ASG0003w8l,0
42869,ASG0003w8m,0
42870,ASG0003w8n,0
42871,ASG0003w8o,0
42872,ASG0003w8p,0
42873,ASG0003w8q,0
42874,ASG0003w8r,1
42875,ASG0003w8s,0
42876,ASG0003w8t,0
42877,ASG0003w8u,0
42878,ASG0003w8v,0
42879,ASG0003w8w,0
42880,ASG0003w8x,0
42881,ASG0003w8y,0
42882,ASG0003w8z,0
42883,ASG0003w90,0
42884,ASG0003w91,0
42885,ASG0003w92,0
42886,ASG0003w93,0
42887,ASG0003w94,0
42888,ASG0003w95,0
42889,ASG0003w96,1
42890,ASG0003w97,0
42891,ASG0003w98,0
42892,ASG0003w99,0
42893,ASG0003w9a,0
42894,ASG0003w9b,0
42895,ASG0003w9c,0
42896,ASG0003w9d,0
42897,ASG0003w9e,0
42898,ASG0003w9g,1
42899,ASG0003w9h,0
42900,ASG0003w9i,0
42901,ASG0003w9j,0
42902,ASG0003w9k,0
42903,ASG0003w9l,0
42904,ASG0003w9m,0
42905,ASG0003w9n,0
42906,ASG0003w9q,0
42907,ASG0003w9r,0
42908,ASG0003w9s,0
42909,ASG0003w9t,0
42910,ASG0003w9u,0
42911,ASG0003w9v,0
42912,ASG0003w9w,0
42913,ASG0003w9y,0
42914,ASG0003w9z,0
42915,ASG0003wa0,0
42916,ASG0003wa1,0
42917,ASG0003wa2,0
42918,ASG0003wa4,0
42919,ASG0003wa5,0
42920,ASG0003wa6,0
42921,ASG0003wa7,0
42922,ASG0003wa8,0
42923,ASG0003wa9,0
42924,ASG0003waa,0
42925,ASG0003wab,0
42926,ASG0003wac,0
42927,ASG0003wad,0
42928,ASG0003wae,0
42929,ASG0003wai,0
42930,ASG0003waj,0
42931,ASG0003wak,0
42932,ASG0003wal,1
42933,ASG0003wam,0
42934,ASG0003wan,0
42935,ASG0003wao,0
42936,ASG0003wap,0
42937,ASG0003waq,0
42938,ASG0003war,0
42939,ASG0003was,0
42940,ASG0003wat,0
42941,ASG0003wau,0
42942,ASG0003waw,0
42943,ASG0003wax,0
42944,ASG0003way,0
42945,ASG0003waz,0
42946,ASG0003wb1,0
42947,ASG0003wb2,0
42948,ASG0003wb3,0
42949,ASG0003wb5,0
42950,ASG0003wb6,0
42951,ASG0003wb7,0
42952,ASG0003wb8,0
42953,ASG0003wb9,0
42954,ASG0003wba,0
42955,ASG0003wbb,0
42956,ASG0003wbd,0
42957,ASG0003wbe,0
42958,ASG0003wbg,0
42959,ASG0003wbh,0
42960,ASG0003wbi,0
42961,ASG0003wbj,0
42962,ASG0003wbk,0
42963,ASG0003wbl,0
42964,ASG0003wbn,0
42965,ASG0003wbo,0
42966,ASG0003wbp,0
42967,ASG0003wbq,0
42968,ASG0003wbr,1
42969,ASG0003wbs,0
42970,ASG0003wbt,0
42971,ASG0003wbu,0
42972,ASG0003wbv,0
42973,ASG0003wbw,0
42974,ASG0003wbx,1
42975,ASG0003wby,0
42976,ASG0003wbz,0
42977,ASG0003wc0,0
42978,ASG0003wc1,0
42979,ASG0003wc3,0
42980,ASG0003wc4,0
42981,ASG0003wc5,0
42982,ASG0003wc6,0
42983,ASG0003wc7,0
42984,ASG0003wc8,0
42985,ASG0003wc9,0
42986,ASG0003wca,0
42987,ASG0003wcb,0
42988,ASG0003wcc,0
42989,ASG0003wce,0
42990,ASG0003wcf,0
42991,ASG0003wch,0
42992,ASG0003wci,0
42993,ASG0003wcj,0
42994,ASG0003wck,0
42995,ASG0003wcl,0
42996,ASG0003wcm,0
42997,ASG0003wcn,0
42998,ASG0003wco,0
42999,ASG0003wcp,0
43000,ASG0003wcq,0
43001,ASG0003wcr,0
43002,ASG0003wcs,0
43003,ASG0003wct,0
43004,ASG0003wcu,0
43005,ASG0003wcv,0
43006,ASG0003wcw,0
43007,ASG0003wcx,0
43008,ASG0003wcy,0
43009,ASG0003wcz,0
43010,ASG0003wd0,0
43011,ASG0003wd1,0
43012,ASG0003wd2,0
43013,ASG0003wd3,0
43014,ASG0003wd4,0
43015,ASG0003wd5,0
43016,ASG0003wd6,0
43017,ASG0003wd8,0
43018,ASG0003wd9,0
43019,ASG0003wda,0
43020,ASG0003wdb,0
43021,ASG0003wdc,0
43022,ASG0003wdd,0
43023,ASG0003wde,0
43024,ASG0003wdf,0
43025,ASG0003wdg,0
43026,ASG0003wdh,0
43027,ASG0003wdj,0
43028,ASG0003wdk,0
43029,ASG0003wdl,0
43030,ASG0003wdm,0
43031,ASG0003wdn,0
43032,ASG0003wdo,0
43033,ASG0003wdp,0
43034,ASG0003wdq,0
43035,ASG0003wdr,0
43036,ASG0003wds,0
43037,ASG0003wdt,0
43038,ASG0003wdv,0
43039,ASG0003wdw,0
43040,ASG0003wdx,0
43041,ASG0003wdy,1
43042,ASG0003wdz,0
43043,ASG0003we0,0
43044,ASG0003we1,0
43045,ASG0003we2,0
43046,ASG0003we3,0
43047,ASG0003we4,1
43048,ASG0003we6,0
43049,ASG0003we7,0
43050,ASG0003we8,1
43051,ASG0003we9,0
43052,ASG0003wea,0
43053,ASG0003web,0
43054,ASG0003wec,0
43055,ASG0003wed,0
43056,ASG0003wee,0
43057,ASG0003wef,0
43058,ASG0003weg,0
43059,ASG0003wej,0
43060,ASG0003wek,1
43061,ASG0003wel,0
43062,ASG0003wem,0
43063,ASG0003weo,0
43064,ASG0003wep,0
43065,ASG0003weq,0
43066,ASG0003wer,0
43067,ASG0003wes,0
43068,ASG0003wet,0
43069,ASG0003weu,0
43070,ASG0003wev,0
43071,ASG0003wew,0
43072,ASG0003wex,0
43073,ASG0003wey,0
43074,ASG0003wez,0
43075,ASG0003wf0,0
43076,ASG0003wf1,0
43077,ASG0003wf2,0
43078,ASG0003wf3,0
43079,ASG0003wf4,0
43080,ASG0003wf5,0
43081,ASG0003wf6,0
43082,ASG0003wf7,0
43083,ASG0003wf8,0
43084,ASG0003wf9,0
43085,ASG0003wfa,0
43086,ASG0003wfb,0
43087,ASG0003wfc,0
43088,ASG0003wfd,0
43089,ASG0003wfe,0
43090,ASG0003wff,1
43091,ASG0003wfg,0
43092,ASG0003wfh,0
43093,ASG0003wfi,0
43094,ASG0003wfj,1
43095,ASG0003wfk,0
43096,ASG0003wfl,0
43097,ASG0003wfm,0
43098,ASG0003wfn,0
43099,ASG0003wfo,0
43100,ASG0003wfp,0
43101,ASG0003wfq,0
43102,ASG0003wfr,0
43103,ASG0003wfs,0
43104,ASG0003wft,0
43105,ASG0003wfv,0
43106,ASG0003wfw,0
43107,ASG0003wfx,0
43108,ASG0003wfy,0
43109,ASG0003wfz,0
43110,ASG0003wg0,0
43111,ASG0003wg1,0
43112,ASG0003wg2,0
43113,ASG0003wg3,0
43114,ASG0003wg4,0
43115,ASG0003wg5,0
43116,ASG0003wg6,0
43117,ASG0003wg7,0
43118,ASG0003wg8,0
43119,ASG0003wg9,0
43120,ASG0003wga,0
43121,ASG0003wgb,0
43122,ASG0003wgc,0
43123,ASG0003wge,0
43124,ASG0003wgf,0
43125,ASG0003wgg,0
43126,ASG0003wgi,0
43127,ASG0003wgj,0
